category,algorithm,language,time_s,energy_j,power_w,std_time_s,std_energy_j,std_power_w,n_runs,sem_time_s,sem_energy_j,sem_power_w,cv_time_pct,cv_energy_pct,platform,edp,aei,n_energy_local,n_time_local,ges_local,ges_global,rank_in_category,rank_in_algorithm,rank_in_cat_algo
integer_and_control_flow_intensive,josephus_problem,go,0.0023943382,0.2061275,86.3844875,0.0001458927209392,0.0103689913068833,6.827383655149268,10,4.613532922074652e-05,0.0032789629568237,2.1590082810077265,6.093237828276732,5.030377463891689,intel,0.0004935389473204999,2026.1825443141952,0.0006089054064600632,0.0001878029059128644,0.0003983541561864638,0.004269454074549148,6.0,2.0,2.0
integer_and_control_flow_intensive,josephus_problem,java,0.0232774067,0.6518355,28.0116155,0.0006842001691443,0.0160198239916118,0.5880476213057823,10,0.0002163630909968,0.0050659131528503,0.185956985597043,2.9393315929146198,2.457648285742621,intel,0.01517304003499785,65.90637062140604,0.019513870744444408,0.010664714646460908,0.015089292695452658,0.016439730879052122,18.0,5.0,5.0
integer_and_control_flow_intensive,josephus_problem,rust,0.0024228731,0.2059321,85.0469289,0.0001330386655788,0.0117918541511597,3.606372804314432,10,4.20705200098464e-05,0.0037289116954176,1.1404352153322317,5.490946495662693,5.726088429710425,intel,0.00049894734551651,2004.2195012878576,0.0006006174012480368,0.00020211869618216153,0.00040136804871509916,0.0042691573613566625,5.0,1.0,1.0
integer_and_control_flow_intensive,knights_tour,c,0.0020299879,0.1989922,98.2724638,9.73323187509336e-05,0.010724685458221,7.598693212798221,10,3.077918171984651e-05,0.0033914433236865,2.40291777933049,4.7947240843619605,5.389500421735645,intel,0.00040395175819438,2475.543130372523,0.00030625748635066557,5.010519068842848e-06,0.00015563400270975422,0.004070605804342848,2.0,2.0,2.0
integer_and_control_flow_intensive,knights_tour,cpp,0.0020707792999999,0.1938591999999999,94.0070165,0.0001186194392023,0.0123493572464318,9.789522445141769,10,3.751076026512629e-05,0.003905209653783,3.095718813198874,5.728251156573789,6.370271437430823,intel,0.00040143961847454037,2491.0346512383926,8.85382910930626e-05,2.547532277201244e-05,5.700680693253752e-05,0.003968052477552163,1.0,1.0,1.0
integer_and_control_flow_intensive,knights_tour,go,0.0025029077,0.2084835,84.0214091,0.0004028522377649,0.0183503617478723,5.773704243936651,10,0.0001273930631832,0.0058028939011305,1.8258055947020235,16.09536930846299,8.801829280433399,intel,0.00052181495747295,1916.3881480952725,0.000708836523550829,0.00024227158082122064,0.0004755540521860248,0.004333542793591513,10.0,4.0,4.0
integer_and_control_flow_intensive,knights_tour,java,0.0227282928,0.6290879,27.6638247,0.0010756036056573,0.0659413531025023,2.5001144588082376,10,0.0003401357253366,0.0208524867797317,0.7906056100953247,4.732443457686087,10.482057134225965,intel,0.014298093988137122,69.93939197977593,0.018549017994387573,0.010389227456165663,0.014469122725276617,0.015887673284549493,17.0,5.0,5.0
integer_and_control_flow_intensive,knights_tour,rust,0.0023042265,0.2096551999999999,91.5705066,0.0002713156058292,0.0195815152619902,9.621997078834124,10,8.579752791689276e-05,0.0061922188265237,3.042742640860256,11.774693409231377,9.339866248006352,intel,0.0004830930677027998,2069.9945142148113,0.0007585348639138349,0.0001425943999075932,0.00045056463191071405,0.004331635646664489,9.0,3.0,3.0
integer_and_control_flow_intensive,producer_consumer_single_thread,c,0.0044631485,0.2438225999999999,54.6552519,9.676795907765944e-05,0.0131396204088584,3.2320371637209595,10,3.0600715521137035e-05,0.0041551128082025,1.022059891966876,2.1681545903673034,5.389008405643455,intel,0.0010882164714560996,918.9348132747333,0.002207765105886261,0.0012257127763438654,0.0017167389411150633,0.005339199290825675,15.0,3.0,3.0
integer_and_control_flow_intensive,producer_consumer_single_thread,cpp,0.0044950141999999,0.2506952,55.8413331,0.0001522207534571,0.0081330837366073,2.872715759572286,10,4.813642880715872e-05,0.0025719069008552,0.9084324870509076,3.38643543010751,3.2442119899413098,intel,0.001126878483871815,887.4071289072126,0.0024992704519465367,0.0012416996092391237,0.0018704850305928302,0.005488070153987249,16.0,4.0,4.0
integer_and_control_flow_intensive,producer_consumer_single_thread,go,0.0040837145,0.2461786,61.2172318,0.0007220945579653,0.0203064687296109,6.957038413845903,10,0.0002283463489182,0.0064214692420556,2.2000087157038157,17.682297769967633,8.248673414184225,intel,0.0010053231184097,994.7050671448593,0.0023076962229770315,0.0010353529865762313,0.0016715246047766313,0.005338046964155922,14.0,2.0,2.0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,0.0305811526,0.8212748,26.8745118,0.0023703751421505,0.0881305842660007,2.433803320502147,10,0.0007495784358241,0.0278693377801961,0.7696361869667562,7.75109811312533,10.730949527003723,intel,0.02511552998533448,39.8160023134659,0.026700737691845687,0.014328960691992465,0.020514849191919076,0.020981446601033845,20.0,5.0,5.0
integer_and_control_flow_intensive,producer_consumer_single_thread,rust,0.0031936595,0.2244255,70.4339047,0.0001817204206364,0.0118851035637987,4.751914606760964,10,5.74650426574955e-05,0.0037583997488588,1.5026873403988006,5.69003742059606,5.295790168139887,intel,0.00071673863011725,1395.2087385556597,0.001385025771709145,0.0005888176663844936,0.0009869217190468192,0.004761334960264636,13.0,1.0,1.0
integer_and_control_flow_intensive,sudoku_solver,c,0.0024205088,0.1997612,83.0999428,0.0002503151049141,0.0115767445222451,7.65946367650477,10,7.915658642726943e-05,0.0036608880580172,2.42213508730822,10.341425113353925,5.795291839579035,intel,0.00048352374249855995,2068.1507692519945,0.00033887507083402645,0.00020093254087992813,0.0002699038058569773,0.004138995447688533,3.0,1.0,1.0
integer_and_control_flow_intensive,sudoku_solver,cpp,0.0023071526,0.2053704999999999,89.1271491,7.770761722594084e-05,0.0131395036626198,6.84612829874596,10,2.4573306197850824e-05,0.0041550758898003,2.16493585777709,3.368117792726013,6.397950855950507,intel,0.0004738210830382998,2110.5012752654743,0.0005767968089907427,0.00014406240694133044,0.00036042960796603656,0.004241869738700411,4.0,2.0,2.0
integer_and_control_flow_intensive,sudoku_solver,go,0.0029461309,0.2155877,73.4244868,0.0001981032521026,0.0184802662682236,7.400128621379237,10,6.264574885309896e-05,0.0058439733173966,2.3401261421760187,6.724183643797828,8.572041108200343,intel,0.00063514958462993,1574.4322663497453,0.0010101653189821618,0.0004646340342970242,0.000737399676639593,0.004542281163938399,12.0,4.0,4.0
